symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
LOKAUSDT,-0.01990000,-3.151,0.62565421,0.63120000,0.61170000,207.20000000,0.61140000,207.20000000,0.61240000,286.80000000,0.63160000,0.64160000,0.60340000,3282360.70000000,2053622.79807000,1662919768449,1663006168449,17249334,17260750,11417
ATOMBRL,-2.75000000,-3.368,80.78716334,81.23000000,78.90000000,0.64600000,78.48000000,32.55700000,78.57000000,32.55100000,81.65000000,85.32000000,77.06000000,8573.26300000,692609.59834000,1662919796163,1663006196163,129689,130784,1096
BNBUST,0.00000000,0.000,0.00000000,1129.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CRVETH,-0.00001700,-2.475,0.00067622,0.00068600,0.00067000,111.80000000,0.00066900,148.20000000,0.00067200,1369.81000000,0.00068700,0.00069000,0.00066300,56498.58000000,38.20532384,1662919797992,1663006197992,285958,286698,741
HIGHBNB,0.00041100,7.964,0.00543381,0.00518600,0.00557200,56.25000000,0.00557200,276.58000000,0.00561400,306.27000000,0.00516100,0.00575000,0.00506700,58820.57000000,319.61956773,1662919797055,1663006197055,141285,141767,483
NEARRUB,4.30000000,1.429,303.66030703,301.00000000,305.20000000,0.41800000,301.90000000,0.41800000,305.60000000,0.59000000,300.90000000,319.50000000,286.60000000,820.50800000,249155.71120000,1662919783029,1663006183029,134127,134470,344
ROSETRY,-0.02300000,-1.899,1.20830397,1.21300000,1.18800000,9552.30000000,1.18800000,25451.10000000,1.18900000,22354.30000000,1.21100000,1.25500000,1.15800000,18988181.30000000,22943494.94070000,1662919797867,1663006197867,1075245,1081656,6412
SCRTUSDT,-0.03600000,-3.000,1.17678871,1.20100000,1.16400000,283.50000000,1.16200000,898.20000000,1.16300000,210.00000000,1.20000000,1.22700000,1.13200000,1466319.50000000,1725548.24000000,1662919793078,1663006193078,2769607,2777830,8224
API3BTC,-0.00000473,-5.549,0.00008385,0.00008528,0.00008051,185.94000000,0.00008036,65.48000000,0.00008056,29.00000000,0.00008524,0.00008655,0.00007924,129235.65000000,10.83705226,1662919762624,1663006162624,1077765,1079050,1286
API3BUSD,-0.04600000,-2.496,1.83124809,1.84100000,1.79700000,140.00000000,1.79300000,195.17000000,1.79500000,140.00000000,1.84300000,1.90100000,1.75100000,713026.76000000,1305728.88899000,1662919770360,1663006170360,1774908,1781233,6326
API3USDT,-0.04600000,-2.500,1.83228794,1.84000000,1.79400000,132.08000000,1.79400000,34.54000000,1.79500000,440.78000000,1.84000000,1.90400000,1.75100000,1232374.05000000,2258064.10618000,1662919793134,1663006193134,8305893,8316252,10360
BTTCUSDT,-0.00000001,-1.087,0.00000091,0.00000092,0.00000091,33232706.0,0.00000090,137411376019.0,0.00000091,268350327145.0,0.00000092,0.00000093,0.00000089,2224950045136.0,2026210.12487806,1662919797305,1663006197305,4882427,4887306,4880
BTTCUSDC,-0.00000002,-2.151,0.00000091,0.00000092,0.00000091,15129384.0,0.00000090,1321053185.0,0.00000091,4560321877.0,0.00000093,0.00000094,0.00000090,43187505750.0,39457.35784025,1662919778402,1663006178402,480303,481643,1341
BTTCTRY,-0.00000018,-1.064,0.00001675,0.00001692,0.00001674,973560.0,0.00001673,152034635.0,0.00001675,126852958.0,0.00001692,0.00001703,0.00001650,193318364787.0,3237268.31010060,1662919792824,1663006192824,1296128,1299701,3574
ACABTC,-0.00000043,-3.927,0.00001085,0.00001096,0.00001052,137.15000000,0.00001050,9.53000000,0.00001054,832.63000000,0.00001095,0.00001159,0.00001017,1107859.75000000,12.01553364,1662919768133,1663006168133,865775,870626,4852
ACABUSD,-0.00190000,-0.803,0.23973820,0.23660000,0.23470000,3097.98000000,0.23450000,403.27000000,0.23480000,1050.00000000,0.23660000,0.24960000,0.22570000,9155006.39000000,2194804.72265300,1662919795143,1663006195143,1543146,1551771,8626
ACAUSDT,-0.00270000,-1.140,0.23746080,0.23650000,0.23410000,609.62000000,0.23450000,548.61000000,0.23480000,1698.61000000,0.23680000,0.24890000,0.22540000,15069726.71000000,3578469.35421100,1662919787528,1663006187528,5353067,5370260,17194
ANCBTC,-0.00000126,-17.190,0.00000673,0.00000732,0.00000607,12173.84000000,0.00000606,11395.41000000,0.00000608,26497.56000000,0.00000733,0.00000782,0.00000570,19189723.46000000,129.09248561,1662919795265,1663006195265,3255973,3274152,18180
ANCBUSD,-0.02302000,-14.533,0.14919465,0.15859000,0.13538000,1500.00000000,0.13538000,3982.46000000,0.13539000,1500.00000000,0.15840000,0.17022000,0.12521000,195460575.21000000,29161672.34249750,1662919797852,1663006197852,14457451,14588135,130685
ANCUSDT,-0.02290000,-14.465,0.14870590,0.15845000,0.13541000,3758.38000000,0.13533000,1467.42000000,0.13540000,6000.00000000,0.15831000,0.17011000,0.12550000,226042263.06000000,33613817.65968900,1662919798033,1663006198033,24244497,24371325,126829
BDOTDOT,-0.00250000,-0.346,0.72142480,0.72290000,0.72040000,0.98000000,0.72000000,87.16200000,0.72240000,1199.44400000,0.72290000,0.72550000,0.72000000,7457.14900000,5379.77220970,1662919419216,1663005819216,206255,206477,223
XNOBTC,-0.00000190,-4.409,0.00004195,0.00004309,0.00004119,44.25000000,0.00004118,2.43000000,0.00004125,100.00000000,0.00004309,0.00004311,0.00004086,89606.19000000,3.75942698,1662919785831,1663006185831,613854,615518,1665
XNOETH,0.00000750,1.427,0.00053271,0.00052540,0.00053290,37.48000000,0.00053290,626.38000000,0.00053430,218.90000000,0.00052540,0.00054610,0.00052400,78705.97000000,41.92746724,1662919750287,1663006150287,248449,249437,989
XNOBUSD,-0.00900000,-0.967,0.93296942,0.93100000,0.92200000,16.09000000,0.91800000,217.86000000,0.92100000,217.50000000,0.93100000,0.94800000,0.91200000,82768.10000000,77220.10604000,1662919765211,1663006165211,451137,451842,706
XNOUSDT,-0.01300000,-1.395,0.92827041,0.93200000,0.91900000,30.01000000,0.91900000,239.99000000,0.92000000,150.12000000,0.93200000,0.94900000,0.91000000,544305.77000000,505262.94299000,1662919785777,1663006185777,2447645,2452186,4542
COSTRY,0.00110000,0.878,0.12663768,0.12530000,0.12640000,2013.00000000,0.12620000,43697.00000000,0.12640000,36146.00000000,0.12530000,0.13000000,0.12200000,120081889.00000000,15206892.00040000,1662919798020,1663006198020,1636439,1640564,4126
KAVAETH,0.00001100,1.122,0.00099356,0.00098000,0.00099100,34.63000000,0.00098600,77.09000000,0.00098800,117.47000000,0.00098000,0.00101500,0.00097200,31799.26000000,31.59442403,1662919788838,1663006188838,100930,101327,398
MCBNB,-0.00006800,-2.601,0.00257367,0.00261400,0.00254600,406.62000000,0.00254700,655.70000000,0.00255700,266.06000000,0.00261400,0.00261400,0.00250600,31755.09000000,81.72725401,1662919787720,1663006187720,105614,105823,210
ONETRY,0.01300000,3.250,0.41643859,0.40100000,0.41300000,240.30000000,0.41300000,467817.10000000,0.41400000,161469.20000000,0.40000000,0.43700000,0.38800000,114509812.70000000,47686304.84580000,1662919782060,1663006182060,689431,695608,6178
WOOBTC,-0.00000026,-3.421,0.00000742,0.00000760,0.00000734,306.20000000,0.00000729,1491.70000000,0.00000732,1230.40000000,0.00000760,0.00000763,0.00000722,451708.70000000,3.35383698,1662919787318,1663006187318,428948,429942,995
WOOBNB,0.00000100,0.180,0.00055753,0.00055900,0.00055800,4998.10000000,0.00055700,2757.50000000,0.00055900,3757.00000000,0.00055700,0.00057300,0.00054400,863651.10000000,481.51536920,1662919791429,1663006191429,398515,399706,1192
WOOBUSD,-0.00130000,-0.792,0.16519662,0.16440000,0.16290000,4959.90000000,0.16260000,16442.70000000,0.16280000,2451.20000000,0.16420000,0.17070000,0.15860000,3892420.00000000,643014.61528000,1662919795049,1663006195049,769198,773439,4242
WOOUSDT,-0.00140000,-0.853,0.16424353,0.16420000,0.16270000,852.30000000,0.16270000,3276.00000000,0.16280000,6045.30000000,0.16410000,0.17090000,0.15860000,21717233.10000000,3566914.99485000,1662919797772,1663006197772,7499798,7526507,26710
CELRETH,0.00000025,2.361,0.00001086,0.00001065,0.00001084,1975.00000000,0.00001081,16021.00000000,0.00001087,900.00000000,0.00001059,0.00001115,0.00001047,1135605.00000000,12.32713513,1662919400196,1663005800196,68734,68925,192
PEOPLEBNB,-0.00000214,-2.660,0.00007807,0.00008159,0.00007830,12986.00000000,0.00007834,20122.00000000,0.00007864,1613.00000000,0.00008044,0.00008044,0.00007574,2265644.00000000,176.87558237,1662919793724,1663006193724,102321,102458,138
SLPBNB,-0.00000027,-1.965,0.00001355,0.00001374,0.00001347,13216.00000000,0.00001348,138361.00000000,0.00001352,24592.00000000,0.00001374,0.00001379,0.00001328,5349341.00000000,72.46945061,1662919789125,1663006189125,1108792,1109054,263
SPELLBNB,0.00000000,0.000,0.00000000,0.00000404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
SPELLTRY,-0.00107000,-4.241,0.02492379,0.02523000,0.02416000,110174.00000000,0.02415000,261097.00000000,0.02417000,74966.00000000,0.02523000,0.02582000,0.02307000,2357551832.00000000,58759115.54418000,1662919788964,1663006188964,3271500,3287207,15708
TFUELBUSD,0.00080000,1.356,0.06083848,0.05890000,0.05980000,1120.00000000,0.05970000,3978.00000000,0.05980000,2620.00000000,0.05900000,0.06350000,0.05800000,7028571.00000000,427607.54160000,1662919779180,1663006179180,327878,330104,2227
AXSTRY,-7.10000000,-2.640,267.90241531,268.50000000,261.80000000,7.02800000,261.40000000,21.00400000,261.90000000,84.24700000,268.90000000,276.40000000,258.70000000,13479.03300000,3611065.49680000,1662919750425,1663006150425,478220,480415,2196
DARTRY,-0.06000000,-1.285,4.66335034,4.66000000,4.61000000,1248.00000000,4.61000000,47411.52000000,4.62000000,46025.66000000,4.67000000,4.77000000,4.53000000,6005895.33000000,28007594.01360000,1662919793782,1663006193782,4198305,4206463,8159
NEARTRY,1.13000000,1.240,93.99473069,91.31000000,92.29000000,52.22300000,92.03000000,133.98400000,92.25000000,161.59600000,91.16000000,96.89000000,86.51000000,350816.64600000,32974916.16097000,1662919791995,1663006191995,667810,674585,6776
IDEXBNB,-0.00001780,-7.005,0.00024232,0.00025290,0.00023630,1423.10000000,0.00023670,1400.00000000,0.00023740,1264.50000000,0.00025410,0.00025600,0.00023300,3600570.30000000,872.47701253,1662919794226,1663006194226,282824,284042,1219
ALPINEEUR,-0.17930000,-3.865,4.50849194,4.65310000,4.45980000,6.67000000,4.42590000,41.84000000,4.44670000,22.66000000,4.63910000,4.73850000,4.38860000,11592.70000000,52265.59445700,1662919797241,1663006197241,227695,227962,268
ALPINETRY,-3.18000000,-3.710,84.91637258,85.68000000,82.54000000,97.23000000,82.54000000,55.00000000,82.57000000,55.00000000,85.72000000,87.85000000,81.50000000,1350485.50000000,114678329.87650000,1662919796649,1663006196649,9062214,9088198,25985
ALPINEUSDT,-0.18000000,-3.858,4.62807197,4.66330000,4.48510000,32.87000000,4.48660000,55.00000000,4.49050000,55.00000000,4.66510000,4.79080000,4.43000000,992513.79000000,4593425.24685800,1662919797664,1663006197664,15806899,15833388,26490
ALPINEBTC,-0.00001449,-6.707,0.00021101,0.00021608,0.00020154,19.86000000,0.00020121,55.00000000,0.00020168,34.72000000,0.00021603,0.00022142,0.00020060,196035.76000000,41.36458533,1662919796029,1663006196029,2848914,2857948,9035
TUSDT,-0.00180000,-4.972,0.03553239,0.03620000,0.03440000,1426.60000000,0.03440000,21416.20000000,0.03450000,115470.40000000,0.03620000,0.03710000,0.03410000,35197327.30000000,1250645.29744000,1662919797924,1663006197924,2797063,2802262,5200
TBUSD,-0.00180000,-4.972,0.03557412,0.03620000,0.03440000,682.50000000,0.03430000,25825.50000000,0.03450000,46296.80000000,0.03620000,0.03680000,0.03390000,6632354.20000000,235940.16702000,1662919773087,1663006173087,616697,618260,1564
API3BNB,0.00000000,0.000,0.00000000,0.00533000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BETAETH,0.00000040,0.645,0.00006244,0.00006180,0.00006240,3302.00000000,0.00006150,938.90000000,0.00006220,9606.40000000,0.00006200,0.00006380,0.00006140,144368.10000000,9.01500724,1662919700240,1663006100240,99833,99951,119
INJTRY,0.08000000,0.233,34.24326336,34.28000000,34.42000000,155.00000000,34.30000000,155.00000000,34.34000000,12.85000000,34.34000000,37.00000000,28.89000000,2709859.69000000,92794439.04640000,1662919771478,1663006171478,947050,965562,18513
TLMBNB,0.00000000,0.000,0.00000000,0.00010990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ASTRBUSD,0.00260000,6.806,0.04167661,0.03820000,0.04080000,43925.80000000,0.04070000,10564.20000000,0.04090000,226448.80000000,0.03820000,0.04620000,0.03690000,96710687.10000000,4030573.45712000,1662919797938,1663006197938,1682853,1698084,15232
ASTRUSDT,0.00260000,6.806,0.04129198,0.03820000,0.04080000,19505.50000000,0.04070000,17406.60000000,0.04080000,291135.20000000,0.03820000,0.04600000,0.03690000,166398498.80000000,6870923.72550000,1662919792652,1663006192652,7300754,7326590,25837
API3TRY,-0.83000000,-2.454,33.69209654,33.89000000,32.99000000,140.00000000,32.96000000,140.00000000,32.99000000,140.00000000,33.82000000,34.84000000,32.22000000,389112.26000000,13110007.82730000,1662919785767,1663006185767,751835,755257,3423
GLMRBNB,-0.00001800,-0.893,0.00202208,0.00198500,0.00199800,119.19000000,0.00197700,1370.95000000,0.00198600,344.79000000,0.00201600,0.00211000,0.00196600,443529.03000000,896.85032657,1662919796754,1663006196754,131838,132857,1020
MBOXTRY,-0.26000000,-2.025,12.75423270,12.83000000,12.58000000,29.32000000,12.58000000,356.71000000,12.59000000,360.00000000,12.84000000,12.98000000,12.49000000,540873.28000000,6898423.67380000,1662919787556,1663006187556,1517242,1519097,1856
NBTBIDR,-2.70,-2.267,117.21,119.10,116.40,1018.00000000,116.40,945.00000000,117.30,37651.00000000,119.10,120.00,115.50,4471177.00000000,524059336.70,1662919773751,1663006173751,207591,209455,1865
NBTUSDT,-0.00010000,-1.253,0.00785415,0.00798000,0.00788000,3962.00000000,0.00788000,153.00000000,0.00794000,4169.00000000,0.00798000,0.00803000,0.00779000,460432.00000000,3616.30099000,1662918848410,1663005248410,89921,89986,66
GMTBTC,-0.00000129,-3.772,0.00003372,0.00003419,0.00003291,49.90000000,0.00003290,252.20000000,0.00003291,340.00000000,0.00003420,0.00003466,0.00003242,2305422.70000000,77.74435844,1662919796030,1663006196030,9472219,9487161,14943
GMTBNB,0.00000400,0.159,0.00251002,0.00250800,0.00251200,138.80000000,0.00251000,271.10000000,0.00251200,340.00000000,0.00250800,0.00256900,0.00245000,824565.70000000,2069.67820870,1662919791469,1663006191469,2820656,2825597,4942
GMTBUSD,-0.00550000,-0.744,0.74061142,0.73960000,0.73410000,208.70000000,0.73400000,5392.50000000,0.73410000,884.20000000,0.73960000,0.76250000,0.71420000,21303704.00000000,15777766.46516000,1662919798048,1663006198048,40940253,41027351,87099
GMTUSDT,-0.00560000,-0.757,0.74010054,0.73950000,0.73390000,860.00000000,0.73380000,137.20000000,0.73390000,4243.90000000,0.73950000,0.76250000,0.71470000,41831998.20000000,30959884.63332000,1662919798086,1663006198086,128202681,128333461,130781
ANCBNB,-0.00007610,-14.198,0.00050507,0.00053790,0.00045990,1190.25000000,0.00046200,1525.85000000,0.00046480,1464.25000000,0.00053600,0.00057920,0.00042860,3038344.56000000,1534.58528888,1662919795153,1663006195153,229450,230604,1155
ATOMEUR,-0.52600000,-3.346,15.52687096,15.62700000,15.19500000,25.07000000,15.16200000,32.55000000,15.21500000,42.91000000,15.72100000,16.28000000,14.87700000,13109.36000000,203547.34104000,1662919782752,1663006182752,142504,143480,977
GALAEUR,-0.00145000,-2.794,0.05173735,0.05226000,0.05044000,3912.00000000,0.05034000,206.00000000,0.05040000,1000.00000000,0.05189000,0.05324000,0.04934000,1566301.00000000,81036.26929000,1662919794890,1663006194890,124678,125345,668
KSMETH,0.00021000,0.701,0.03053155,0.03005000,0.03017000,0.33150000,0.03014000,0.26540000,0.03025000,1.80000000,0.02996000,0.03121000,0.02936000,1173.56300000,35.83070033,1662919787807,1663006187807,63881,64313,433
UMATRY,-1.00000000,-1.938,51.07092286,51.60000000,50.60000000,204.85000000,50.60000000,0.04000000,50.70000000,1502.94000000,51.60000000,51.90000000,50.00000000,186070.82000000,9502808.49500000,1662919784881,1663006184881,1276141,1279424,3284
KDABTC,0.00000090,1.203,0.00007540,0.00007480,0.00007570,3.08000000,0.00007550,2080.61000000,0.00007580,3.07000000,0.00007480,0.00007910,0.00007290,319566.23000000,24.09439516,1662919798037,1663006198037,1040856,1047277,6422
KDABUSD,0.07000000,4.321,1.65742033,1.62000000,1.69000000,530.99000000,1.68900000,36.36000000,1.69000000,1873.34000000,1.62000000,1.75800000,1.58300000,2365078.47000000,3919929.14670000,1662919798077,1663006198077,1962660,1977791,15132
KDAUSDT,0.07200000,4.450,1.66038932,1.61900000,1.69000000,37.51000000,1.68900000,592.06000000,1.69100000,402.25000000,1.61800000,1.79800000,1.58400000,4054645.72000000,6732290.46757000,1662919797986,1663006197986,6460485,6489514,29030
APEUSDT,-0.20800000,-3.723,5.49516512,5.58800000,5.37900000,90.71000000,5.37800000,538.67000000,5.38000000,201.14000000,5.58700000,5.72300000,5.21900000,11684699.30000000,64209352.04631000,1662919798109,1663006198109,71873864,72081210,207347
APEBUSD,-0.20700000,-3.705,5.50319538,5.59000000,5.38000000,18.90000000,5.37900000,89.72000000,5.38100000,681.87000000,5.58700000,5.72400000,5.22500000,5029603.97000000,27678893.32652000,1662919798096,1663006198096,15777952,15867638,89687
APEBTC,-0.00001724,-6.671,0.00025046,0.00025844,0.00024121,9.93000000,0.00024120,53.93000000,0.00024123,50.00000000,0.00025845,0.00026480,0.00023400,987868.38000000,247.42316455,1662919798109,1663006198109,7630835,7776655,145821
ALPINEBUSD,-0.17650000,-3.779,4.62283293,4.66440000,4.49350000,55.00000000,4.48730000,110.00000000,4.49240000,55.00000000,4.67000000,4.79240000,4.42980000,626085.96000000,2894290.79575100,1662919798070,1663006198070,1331642,1342547,10906
LUNAGBP,0.00000000,0.000,0.00000000,0.00005000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
NEAREUR,0.00300000,0.061,4.95232538,4.95900000,4.95800000,27.10000000,4.95200000,141.50000000,4.96100000,138.00000000,4.95500000,5.19300000,4.67200000,48210.80000000,238755.56830000,1662919791206,1663006191206,169977,170962,986
TWTTRY,-0.36000000,-1.915,18.49210904,18.81000000,18.44000000,5.26000000,18.44000000,552.74000000,18.46000000,435.37000000,18.80000000,18.83000000,18.12000000,237776.47000000,4396988.41020000,1662919798010,1663006198010,1140549,1142319,1771
WAVESEUR,-0.16100000,-3.272,4.80564175,4.91700000,4.76000000,9.60000000,4.75300000,3.86000000,4.76800000,216.08000000,4.92100000,4.94700000,4.64000000,3233.35000000,15538.32174000,1662919797956,1663006197956,133564,133664,101
APEEUR,-0.22300000,-4.022,5.42856974,5.56800000,5.32200000,11.00000000,5.31300000,28.79000000,5.32500000,37.05000000,5.54500000,5.64400000,5.15600000,23496.05000000,127549.94604000,1662919795267,1663006195267,415825,416396,572
APEGBP,-0.15500000,-3.233,4.71947890,4.82300000,4.64000000,267.20000000,4.59400000,37.21000000,4.61800000,32.96000000,4.79500000,4.96400000,4.47900000,14924.14000000,70434.16377000,1662919793334,1663006193334,160652,161054,403
APETRY,-3.60000000,-3.512,101.22861645,102.60000000,98.90000000,20.22200000,98.80000000,1391.99200000,99.00000000,564.17500000,102.50000000,105.10000000,96.30000000,813095.74800000,82308557.61490000,1662919797710,1663006197710,4920985,4936481,15497
BSWUSDT,0.00470000,1.516,0.32110066,0.31020000,0.31480000,64.40000000,0.31470000,466.00000000,0.31480000,955.20000000,0.31010000,0.34760000,0.30410000,11693550.60000000,3754806.82635000,1662919787548,1663006187548,14060900,14086550,25651
BSWBUSD,0.00410000,1.319,0.32373278,0.31080000,0.31490000,43.40000000,0.31490000,309.50000000,0.31500000,800.00000000,0.31080000,0.34740000,0.30460000,4547669.90000000,1472229.80998000,1662919792418,1663006192418,3313955,3322438,8484
BSWBNB,0.00002400,2.280,0.00107956,0.00105310,0.00107680,64.40000000,0.00107640,317.70000000,0.00107790,317.70000000,0.00105280,0.00116930,0.00104110,488446.30000000,527.30468631,1662919787526,1663006187526,544627,546833,2207
APEBNB,-0.00050000,-2.641,0.01890671,0.01894000,0.01843000,87.78200000,0.01839000,120.67200000,0.01842000,92.83300000,0.01893000,0.01955000,0.01790000,32879.46300000,621.64237599,1662919792352,1663006192352,244739,245349,611
GMTBRL,-0.06300000,-1.651,3.81983602,3.82200000,3.75400000,340.00000000,3.75300000,15.90000000,3.75900000,1040.00000000,3.81700000,3.93300000,3.67200000,298139.60000000,1138844.38250000,1662919792298,1663006192298,1437040,1438484,1445
GMTETH,0.00000860,2.060,0.00042578,0.00041710,0.00042600,23.70000000,0.00042600,58.70000000,0.00042630,43.80000000,0.00041740,0.00043650,0.00041440,258281.20000000,109.97050726,1662919782849,1663006182849,2183861,2188035,4175
JASMYTRY,-0.00812000,-4.660,0.17063651,0.17450000,0.16612600,19061.00000000,0.16607300,11040.00000000,0.16623400,26500.00000000,0.17424600,0.17565500,0.16211000,141309636.00000000,24112583.30800700,1662919785950,1663006185950,3922301,3927721,5421
SANTOSBUSD,-0.34100000,-2.726,12.53101849,12.52400000,12.16600000,1.78000000,12.16800000,14.80000000,12.19300000,108.93000000,12.50700000,13.08200000,11.95400000,240498.15000000,3013686.76544000,1662919794344,1663006194344,2646088,2659964,13877
APEAUD,-0.34900000,-4.277,8.11024033,8.18000000,7.81000000,419.28000000,7.79400000,103.64000000,7.85500000,49.34000000,8.15900000,8.41300000,7.65700000,8777.57000000,71188.20223000,1662919796825,1663006196825,141228,141488,261
BIFIUSDT,-12.00000000,-3.045,387.49825237,394.90000000,382.10000000,0.22400000,382.00000000,4.71600000,382.20000000,0.60000000,394.10000000,396.20000000,377.90000000,607.45200000,235386.58840000,1662919794405,1663006194405,1010759,1012304,1546
GMTEUR,-0.01090000,-1.481,0.73064455,0.73250000,0.72500000,376.30000000,0.72450000,272.30000000,0.72660000,2179.30000000,0.73590000,0.75190000,0.70640000,402359.60000000,293981.85010000,1662919791461,1663006191461,743384,744555,1172
IMXBNB,-0.00000900,-0.306,0.00297564,0.00294300,0.00293300,25.62000000,0.00291400,17.16000000,0.00293300,37.60000000,0.00294200,0.00319000,0.00285800,47465.78000000,141.24095047,1662919797988,1663006197988,38851,39068,218
RUNEETH,0.00002000,1.756,0.00115818,0.00113900,0.00115900,444.90000000,0.00115700,145.00000000,0.00115800,145.00000000,0.00113900,0.00119100,0.00112600,389205.00600000,450.76963160,1662919798009,1663006198009,799334,801670,2337
AVAXGBP,0.24000000,1.353,18.18531744,17.79000000,17.98000000,2.92000000,17.98000000,9.50000000,18.00000000,2.68000000,17.74000000,18.73000000,17.33000000,6753.10000000,122807.26720000,1662919797422,1663006197422,59582,60025,444
MULTIBTC,-0.00000650,-2.709,0.00023870,0.00023980,0.00023340,5.76100000,0.00023300,96.06100000,0.00023350,23.85700000,0.00023990,0.00024460,0.00023240,27767.81500000,6.62823382,1662919746898,1663006146898,517578,518951,1374
MULTIBUSD,0.04000000,0.774,5.25781944,5.18000000,5.21000000,7.66600000,5.20000000,247.63900000,5.22000000,209.19000000,5.17000000,5.48000000,5.06000000,62782.80900000,330100.67363000,1662919664984,1663006064984,696052,697900,1849
MULTIUSDT,0.03000000,0.579,5.27106317,5.19000000,5.21000000,102.07200000,5.20000000,122.89000000,5.21000000,45.11600000,5.18000000,5.45000000,5.04000000,205648.66600000,1083987.10881000,1662919797138,1663006197138,2852754,2858021,5268
APEETH,-0.00002400,-0.761,0.00315334,0.00315800,0.00313000,28.96000000,0.00312200,52.41500000,0.00312400,55.76700000,0.00315400,0.00326500,0.00306800,83784.49400000,264.20094969,1662919798104,1663006198104,551144,553103,1960
BSWETH,0.00000760,4.343,0.00018534,0.00017530,0.00018260,1617.70000000,0.00018250,1617.46000000,0.00018300,2226.44000000,0.00017500,0.00020020,0.00017410,389800.61000000,72.24660040,1662919787555,1663006187555,110860,111946,1087
FILTRY,0.40000000,0.336,119.61410865,119.00000000,119.40000000,110.06600000,119.30000000,70.00000000,119.40000000,6.86500000,119.00000000,124.70000000,115.20000000,473699.89300000,56661190.46700000,1662919794183,1663006194183,363433,369693,6261
FTMEUR,-0.01190000,-4.277,0.27000031,0.27430000,0.26630000,174.00000000,0.26600000,1037.00000000,0.26650000,87.00000000,0.27820000,0.28090000,0.25820000,253851.00000000,68539.84900000,1662919771449,1663006171449,122270,122767,498
GMTGBP,-0.01000000,-1.568,0.63838048,0.63700000,0.62790000,237.90000000,0.62690000,272.70000000,0.62920000,322.00000000,0.63790000,0.67310000,0.61210000,98501.10000000,62881.17939000,1662919772003,1663006172003,926273,926985,713
ZILTRY,-0.00100000,-0.146,0.69173114,0.68700000,0.68600000,12274.60000000,0.68600000,2186.50000000,0.68700000,85706.80000000,0.68700000,0.70300000,0.67400000,32759282.10000000,22660615.53490000,1662919788121,1663006188121,689444,693482,4039
GMTTRY,-0.05000000,-0.368,13.61523737,13.58000000,13.52000000,2721.76000000,13.49000000,389.85000000,13.50000000,1935.77000000,13.57000000,14.00000000,13.13000000,2213252.18000000,30133953.78540000,1662919792026,1663006192026,2979444,2988632,9189
WAVESTRY,-2.00000000,-2.207,89.35294005,90.70000000,88.60000000,126.42000000,88.60000000,51.07800000,88.70000000,1482.36300000,90.60000000,92.10000000,86.20000000,408431.55800000,36494560.51750000,1662919796033,1663006196033,1724453,1732099,7647
BTCUST,0.00000000,0.000,0.00000000,121179.88000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ASTRBTC,0.00000007,3.977,0.00000187,0.00000178,0.00000183,3485.60000000,0.00000182,5618.10000000,0.00000183,30530.00000000,0.00000176,0.00000207,0.00000170,13006327.90000000,24.27738908,1662919791822,1663006191822,176759,180954,4196
ASTRETH,0.00000230,10.663,0.00002368,0.00002141,0.00002387,4898.70000000,0.00002360,12269.90000000,0.00002372,12239.90000000,0.00002157,0.00002621,0.00002115,8174907.10000000,193.54319351,1662919779202,1663006179202,68672,70427,1756
BSWTRY,0.09000000,1.582,5.96509377,5.69000000,5.78000000,31.76000000,5.78000000,1723.62000000,5.79000000,955.56000000,5.69000000,6.49000000,5.53000000,2708145.17000000,16154339.88670000,1662919797758,1663006197758,503135,508424,5290
FTTETH,0.00054000,3.448,0.01596947,0.01566000,0.01620000,0.93000000,0.01616000,40.00000000,0.01621000,1000.51800000,0.01566000,0.01636000,0.01566000,16736.87300000,267.27895544,1662919787608,1663006187608,115649,116470,822
FUNBNB,0.00000017,0.628,0.00002714,0.00002707,0.00002726,3649.00000000,0.00002725,129384.00000000,0.00002738,154199.00000000,0.00002709,0.00002739,0.00002681,918657.00000000,24.93489514,1662919771781,1663006171781,23978,24036,59
